id,transactionID,entryType,entryDimen,accountCode,accountCodeSub,accountCodeSubAcct,amount,quantity,unitPrice,dueDate,voucher,doubleEntryId,inactive,deleted,createdBy,createdAt,updatedBy,updatedAt
141,71,DR,1,13,3,CUSTOMERS,99300.00,,,0,"Debit Note",,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
142,71,CR,-1,30,,COA,99300.00,,,0,"Debit Note",,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
143,72,DR,1,8,,COA,1000.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
144,72,CR,-1,25,,COA,1000.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
145,73,DR,1,13,5,CUSTOMERS,980000.00,,,0,Payment,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
146,73,CR,-1,8,,COA,980000.00,,,0,Payment,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
147,74,DR,1,13,5,CUSTOMERS,98000.00,,,0,"Debit Note",,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
148,74,CR,-1,30,,COA,98000.00,,,0,"Debit Note",,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
149,75,DR,1,8,,COA,1000.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
150,75,CR,-1,25,,COA,1000.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
151,76,DR,1,13,4,CUSTOMERS,690000.00,,,0,Payment,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
152,76,CR,-1,7,,COA,690000.00,,,0,Payment,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
153,77,DR,1,13,4,CUSTOMERS,69000.00,,,0,"Debit Note",,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
154,77,CR,-1,30,,COA,69000.00,,,0,"Debit Note",,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
155,78,DR,1,7,,COA,1000.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
156,78,CR,-1,25,,COA,1000.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
157,79,DR,1,8,,COA,499836.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
158,79,CR,-1,19,7,VENDORS,499836.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
159,80,DR,1,7,,COA,209967.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
160,80,CR,-1,19,10,VENDORS,209967.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
161,81,DR,1,7,,COA,313355.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
162,81,CR,-1,19,5,VENDORS,313355.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
163,82,DR,1,7,,COA,697091.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
164,82,CR,-1,19,8,VENDORS,697091.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
165,83,DR,1,8,,COA,582706.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
166,83,CR,-1,19,1,VENDORS,582706.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
167,84,DR,1,8,,COA,196881.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
168,84,CR,-1,19,8,VENDORS,196881.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
169,85,DR,1,8,,COA,132128.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
170,85,CR,-1,19,6,VENDORS,132128.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
171,86,DR,1,7,,COA,757131.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
172,86,CR,-1,19,2,VENDORS,757131.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
173,87,DR,1,8,,COA,250139.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
174,87,CR,-1,19,5,VENDORS,250139.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
175,88,DR,1,8,,COA,159312.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
176,88,CR,-1,19,9,VENDORS,159312.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
177,89,DR,1,8,,COA,618726.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
178,89,CR,-1,19,5,VENDORS,618726.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
179,90,DR,1,7,,COA,586586.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
180,90,CR,-1,19,6,VENDORS,586586.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
181,91,DR,1,7,,COA,189200.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
182,91,CR,-1,13,8,CUSTOMERS,189200.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
183,92,DR,1,7,,COA,201080.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
184,92,CR,-1,13,7,CUSTOMERS,201080.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
185,93,DR,1,7,,COA,132440.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
186,93,CR,-1,13,1,CUSTOMERS,132440.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
187,94,DR,1,7,,COA,218460.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
188,94,CR,-1,13,3,CUSTOMERS,218460.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
189,95,DR,1,8,,COA,152240.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
190,95,CR,-1,13,2,CUSTOMERS,152240.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
191,96,DR,1,8,,COA,123640.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
192,96,CR,-1,13,6,CUSTOMERS,123640.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
193,97,DR,1,8,,COA,151800.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
194,97,CR,-1,13,4,CUSTOMERS,151800.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
195,98,DR,1,7,,COA,212300.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
196,98,CR,-1,13,10,CUSTOMERS,212300.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
197,99,DR,1,8,,COA,175340.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
198,99,CR,-1,13,9,CUSTOMERS,175340.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
199,100,DR,1,7,,COA,215600.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
200,100,CR,-1,13,5,CUSTOMERS,215600.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
201,101,DR,1,7,,COA,637636.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
202,101,CR,-1,19,7,VENDORS,637636.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
203,102,DR,1,7,,COA,586294.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
204,102,CR,-1,19,5,VENDORS,586294.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
205,103,DR,1,8,,COA,461980.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
206,103,CR,-1,19,3,VENDORS,461980.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
207,104,DR,1,7,,COA,284426.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
208,104,CR,-1,19,7,VENDORS,284426.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
209,105,DR,1,7,,COA,732686.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
210,105,CR,-1,19,7,VENDORS,732686.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
211,106,DR,1,8,,COA,588496.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
212,106,CR,-1,19,4,VENDORS,588496.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
213,107,DR,1,8,,COA,792860.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
214,107,CR,-1,19,3,VENDORS,792860.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
215,108,DR,1,7,,COA,677950.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
216,108,CR,-1,19,9,VENDORS,677950.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
217,109,DR,1,8,,COA,761178.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
218,109,CR,-1,19,5,VENDORS,761178.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
219,110,DR,1,7,,COA,201080.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
220,110,CR,-1,13,7,CUSTOMERS,201080.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
221,111,DR,1,7,,COA,218460.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
222,111,CR,-1,13,3,CUSTOMERS,218460.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
223,112,DR,1,8,,COA,132440.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
224,112,CR,-1,13,1,CUSTOMERS,132440.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
225,113,DR,1,7,,COA,151800.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
226,113,CR,-1,13,4,CUSTOMERS,151800.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
227,114,DR,1,8,,COA,152240.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
228,114,CR,-1,13,2,CUSTOMERS,152240.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
229,115,DR,1,8,,COA,123640.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
230,115,CR,-1,13,6,CUSTOMERS,123640.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
231,116,DR,1,7,,COA,175340.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
232,116,CR,-1,13,9,CUSTOMERS,175340.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
233,117,DR,1,7,,COA,189200.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
234,117,CR,-1,13,8,CUSTOMERS,189200.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
235,118,DR,1,7,,COA,212300.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
236,118,CR,-1,13,10,CUSTOMERS,212300.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
237,119,DR,1,8,,COA,215600.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
238,119,CR,-1,13,5,CUSTOMERS,215600.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
239,120,DR,1,7,,COA,626799.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
240,120,CR,-1,19,8,VENDORS,626799.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
241,121,DR,1,7,,COA,26688.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
242,121,CR,-1,19,3,VENDORS,26688.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
243,122,DR,1,7,,COA,696555.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
244,122,CR,-1,19,1,VENDORS,696555.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
245,123,DR,1,7,,COA,1000.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
246,123,CR,-1,25,,COA,1000.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
247,124,DR,1,8,,COA,338687.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
248,124,CR,-1,19,2,VENDORS,338687.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
249,125,DR,1,8,,COA,297985.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
250,125,CR,-1,19,3,VENDORS,297985.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.610Z
251,126,DR,1,8,,COA,201080.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.611Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.611Z
252,126,CR,-1,13,7,CUSTOMERS,201080.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.611Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.611Z
253,127,DR,1,7,,COA,151800.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.611Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.611Z
254,127,CR,-1,13,4,CUSTOMERS,151800.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.611Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.611Z
255,128,DR,1,8,,COA,132440.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.611Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.611Z
256,128,CR,-1,13,1,CUSTOMERS,132440.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.611Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.611Z
257,129,DR,1,7,,COA,218460.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.611Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.611Z
258,129,CR,-1,13,3,CUSTOMERS,218460.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.611Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.611Z
259,130,DR,1,8,,COA,175340.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.611Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.611Z
260,130,CR,-1,13,9,CUSTOMERS,175340.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.611Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.611Z
261,131,DR,1,8,,COA,189200.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.611Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.611Z
262,131,CR,-1,13,8,CUSTOMERS,189200.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.611Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.611Z
263,132,DR,1,7,,COA,123640.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.611Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.611Z
264,132,CR,-1,13,6,CUSTOMERS,123640.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.611Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.611Z
265,133,DR,1,7,,COA,212300.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.611Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.611Z
266,133,CR,-1,13,10,CUSTOMERS,212300.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.611Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.611Z
267,134,DR,1,8,,COA,152240.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.611Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.611Z
268,134,CR,-1,13,2,CUSTOMERS,152240.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.611Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.611Z
269,135,DR,1,7,,COA,684013.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.611Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.611Z
270,135,CR,-1,19,1,VENDORS,684013.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.611Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.611Z
271,136,DR,1,7,,COA,215600.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.611Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.611Z
272,136,CR,-1,13,5,CUSTOMERS,215600.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.611Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.611Z
273,137,DR,1,8,,COA,772492.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.611Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.611Z
274,137,CR,-1,19,1,VENDORS,772492.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.611Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.611Z
275,138,DR,1,8,,COA,777644.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.611Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.611Z
276,138,CR,-1,19,3,VENDORS,777644.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.611Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.611Z
277,139,DR,1,8,,COA,201080.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.611Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.611Z
278,139,CR,-1,13,7,CUSTOMERS,201080.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.611Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.611Z
279,140,DR,1,8,,COA,151800.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.611Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.611Z
280,140,CR,-1,13,4,CUSTOMERS,151800.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.611Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.611Z
